outflow,time,size,area,rho
1,23,42,13,0.8125
1,38,62,12,0.8125
0,0,0,1,0.875
1,8,8,6,0.875
0,25,31,14,0.9375
4,75,126,16,0.75
0,7,8,5,0.8125
2,58,72,16,0.75
0,14,22,7,0.8125
1,2,2,2,0.8125
0,8,8,6,0.875
1,2,2,2,0.875
1,15,18,8,0.875
0,2,2,3,0.9375
3,35,55,16,0.8125
0,0,0,1,0.875
3,18,29,6,0.75
2,23,29,12,0.6875
0,0,0,1,0.75
0,4,4,4,0.8125
0,6,6,7,0.875
0,3,3,5,0.9375
5,72,137,16,0.6875
1,26,28,8,0.6875
0,0,0,1,0.75
0,13,19,7,0.8125
1,3,4,4,0.8125
3,20,27,8,0.6875
0,2,2,4,0.75
1,15,23,8,0.75
0,1,1,3,0.8125
0,21,23,9,0.875
2,24,42,10,0.8125
1,42,48,15,0.8125
1,42,58,13,0.8125
2,51,88,12,0.75
1,27,27,8,0.75
0,1,1,3,0.8125
2,1,1,1,0.75
1,40,56,14,0.75
0,0,0,1,0.8125
2,1,1,1,0.75
0,13,22,12,0.8125
0,0,0,1,0.875
2,14,21,9,0.8125
4,77,175,16,0.625
0,1,1,3,0.6875
1,15,22,15,0.6875
0,6,6,6,0.75
1,11,11,5,0.75
0,8,8,4,0.8125
1,37,56,16,0.8125
1,12,16,6,0.8125
1,19,25,7,0.8125
1,47,77,14,0.8125
2,14,19,8,0.75
2,63,70,14,0.6875
0,3,3,3,0.75
0,0,0,1,0.8125
1,46,74,16,0.8125
0,24,44,14,0.875
0,7,12,6,0.9375
1,16,24,10,0.9375
2,9,11,6,0.875
0,0,0,1,0.9375
2,1,1,1,0.875
0,0,0,1,0.9375
4,37,55,11,0.75
2,28,51,12,0.6875
0,13,15,9,0.75
0,8,10,6,0.8125
0,54,80,15,0.875
0,0,0,1,0.9375
2,4,4,3,0.875
3,9,11,5,0.75
0,31,45,15,0.8125
1,7,14,9,0.8125
0,0,0,1,0.875
1,46,56,12,0.875
2,9,12,4,0.8125
1,1,1,2,0.8125
1,8,10,6,0.8125
0,7,7,5,0.875
0,26,26,10,0.9375
0,8,16,9,1.0
2,67,112,15,0.9375
2,23,32,9,0.875
2,29,40,9,0.8125
1,3,5,6,0.8125
2,75,130,14,0.75
2,17,25,6,0.6875
0,7,7,5,0.75
0,0,0,1,0.8125
1,6,8,3,0.8125
2,7,7,4,0.75
0,5,6,4,0.8125
0,9,16,8,0.875
2,80,151,16,0.8125
0,8,8,6,0.875
0,8,8,5,0.9375
2,1,1,1,0.875
2,11,13,5,0.8125
0,19,32,10,0.875
2,34,43,16,0.8125
3,10,13,5,0.6875
0,22,22,7,0.75
0,11,11,6,0.8125
2,33,52,16,0.75
0,3,4,4,0.8125
1,15,22,10,0.8125
0,0,0,1,0.875
2,15,18,8,0.8125
0,19,21,7,0.875
1,6,8,5,0.875
1,53,90,15,0.875
2,6,6,5,0.8125
1,32,49,14,0.8125
2,6,9,8,0.75
1,33,40,7,0.75
0,25,29,9,0.8125
0,6,10,7,0.875
3,25,41,14,0.75
1,2,2,2,0.75
0,21,32,7,0.8125
0,0,0,1,0.875
1,10,22,13,0.875
3,4,7,4,0.75
1,8,16,8,0.75
0,3,4,4,0.8125
2,10,21,8,0.75
1,4,4,2,0.75
2,51,74,12,0.6875
0,9,9,7,0.75
2,23,30,10,0.6875
0,0,0,1,0.75
0,7,7,7,0.8125
1,5,5,3,0.8125
0,4,4,5,0.875
2,17,23,9,0.8125
1,49,87,16,0.8125
0,4,4,3,0.875
0,0,0,1,0.9375
2,2,2,3,0.875
1,20,28,11,0.875
2,90,167,15,0.8125
0,2,2,3,0.875
2,48,69,16,0.8125
0,14,20,7,0.875
3,12,15,6,0.75
2,4,4,3,0.6875
0,0,0,1,0.75
2,16,31,10,0.6875
0,28,30,12,0.75
0,2,2,3,0.8125
0,0,0,1,0.875
2,30,45,16,0.8125
3,13,17,7,0.6875
0,10,14,12,0.75
0,50,75,15,0.8125
1,19,24,7,0.8125
2,28,31,11,0.75
2,8,8,4,0.6875
0,15,20,8,0.75
0,0,0,1,0.8125
1,6,6,5,0.8125
0,10,10,6,0.875
2,63,94,16,0.8125
1,2,2,2,0.8125
2,1,1,1,0.75
0,9,12,7,0.8125
2,36,66,16,0.75
0,0,0,1,0.8125
0,0,0,1,0.875
1,15,15,5,0.875
0,3,4,4,0.9375
2,32,54,11,0.875
1,33,48,13,0.875
1,16,24,6,0.875
0,0,0,1,0.9375
1,26,57,14,0.9375
2,25,38,11,0.875
0,2,2,3,0.9375
2,3,4,3,0.875
0,0,0,1,0.9375
1,51,72,13,0.9375
1,18,24,10,0.9375
5,45,98,16,0.6875
0,0,0,1,0.75
2,40,71,16,0.6875
0,0,0,1,0.75
1,36,50,12,0.75
0,8,10,5,0.8125
3,30,43,9,0.6875
0,3,5,7,0.75
2,46,54,13,0.6875
0,16,16,7,0.75
0,1,1,3,0.8125
1,1,1,2,0.8125
0,0,0,1,0.875
0,0,0,1,0.9375
2,11,12,5,0.875
2,54,102,16,0.8125
1,18,23,9,0.8125
0,9,9,8,0.875
1,7,8,6,0.875
2,19,19,8,0.8125
1,51,83,16,0.8125
0,29,34,12,0.875
2,11,20,11,0.8125
1,14,14,6,0.8125
0,13,16,12,0.875
4,50,96,16,0.6875
0,3,4,4,0.75
1,26,46,15,0.75
3,8,10,6,0.625
0,0,0,1,0.6875
0,4,6,7,0.75
0,6,8,6,0.8125
2,84,150,15,0.75
0,62,81,13,0.8125
1,10,10,5,0.8125
1,51,79,12,0.8125
0,0,0,1,0.875
1,12,14,5,0.875
2,9,9,4,0.8125
2,52,83,16,0.75
0,2,2,3,0.8125
0,3,4,6,0.875
1,42,42,6,0.875
0,0,0,1,0.9375
3,32,73,16,0.8125
1,44,69,15,0.8125
1,2,2,2,0.8125
1,34,46,16,0.8125
3,61,97,12,0.6875
0,3,4,4,0.75
1,2,2,2,0.75
0,78,114,14,0.8125
3,98,151,16,0.6875
1,6,8,7,0.6875
0,2,2,3,0.75
0,51,63,9,0.8125
2,34,76,15,0.75
0,0,0,1,0.8125
3,27,43,15,0.6875
1,17,24,10,0.6875
1,10,10,6,0.6875
0,0,0,1,0.75
4,36,58,16,0.5625
0,0,0,1,0.625
0,0,0,1,0.6875
0,0,0,1,0.75
0,5,6,4,0.8125
0,7,10,6,0.875
1,13,16,5,0.875
2,26,42,10,0.8125
1,22,28,14,0.8125
2,19,31,14,0.75
0,14,20,6,0.8125
1,7,8,5,0.8125
1,72,113,16,0.8125
0,27,29,8,0.875
4,62,77,12,0.6875
0,23,29,8,0.75
1,15,16,9,0.75
0,28,46,14,0.8125
1,1,1,2,0.8125
0,28,53,11,0.875
1,40,68,16,0.875
0,15,16,6,0.9375
1,2,2,3,0.9375
3,78,111,11,0.8125
0,6,6,6,0.875
0,0,0,1,0.9375
1,61,99,16,0.9375
3,40,57,16,0.8125
0,0,0,1,0.875
0,29,29,11,0.9375
4,47,116,16,0.75
0,0,0,1,0.8125
0,2,2,3,0.875
4,50,83,16,0.6875
1,4,4,4,0.6875
0,11,14,9,0.75
1,18,18,11,0.75
2,13,17,7,0.6875
0,0,0,1,0.75
0,0,0,1,0.8125
2,24,32,12,0.75
2,38,59,12,0.6875
0,7,7,5,0.75
2,13,19,7,0.6875
0,17,23,13,0.75
0,13,15,7,0.8125
0,45,83,15,0.875
2,1,1,1,0.8125
3,74,152,16,0.6875
0,16,16,7,0.75
0,0,0,1,0.8125
0,0,0,1,0.875
2,52,89,15,0.8125
0,24,27,10,0.875
0,0,0,1,0.9375
4,11,27,16,0.75
0,0,0,1,0.8125
1,48,70,13,0.8125
2,1,1,1,0.75
2,2,2,2,0.6875
0,8,9,6,0.75
1,2,2,2,0.75
1,8,8,5,0.75
2,2,2,2,0.6875
0,3,3,4,0.75
0,0,0,1,0.8125
3,130,219,16,0.6875
0,12,14,9,0.75
0,0,0,1,0.8125
1,11,11,5,0.8125
0,0,0,1,0.875
2,7,9,5,0.8125
3,40,56,14,0.6875
0,2,2,4,0.75
0,0,0,1,0.8125
0,0,0,1,0.875
1,4,4,3,0.875
0,0,0,1,0.9375
0,0,0,1,1.0
1,2,2,2,1.0
3,134,334,16,0.875
3,15,37,16,0.75
0,1,1,3,0.8125
0,0,0,1,0.875
2,24,28,11,0.8125
0,23,23,12,0.875
1,5,6,4,0.875
2,45,90,15,0.8125
0,0,0,1,0.875
0,0,0,1,0.9375
1,2,2,3,0.9375
2,21,41,12,0.875
0,2,2,3,0.9375
1,48,73,10,0.9375
1,48,92,14,0.9375
4,65,117,15,0.75
0,16,30,10,0.8125
1,6,8,5,0.8125
0,12,14,6,0.875
4,43,104,16,0.6875
0,0,0,1,0.75
0,7,7,8,0.8125
0,0,0,1,0.875
2,27,46,9,0.8125
0,0,0,1,0.875
0,17,28,12,0.9375
2,1,1,1,0.875
5,45,70,16,0.625
0,5,5,7,0.6875
0,32,46,13,0.75
0,11,13,7,0.8125
0,0,0,1,0.875
1,2,2,3,0.875
0,0,0,1,0.9375
2,9,13,8,0.875
2,5,8,9,0.8125
0,24,34,10,0.875
0,47,70,16,0.9375
2,25,35,9,0.875
0,0,0,1,0.9375
2,1,1,1,0.875
3,54,113,15,0.75
0,0,0,1,0.8125
1,5,6,4,0.8125
0,20,28,8,0.875
0,24,40,8,0.9375
3,36,60,11,0.8125
2,1,1,1,0.75
1,25,49,15,0.75
0,13,18,10,0.8125
0,72,127,13,0.875
0,0,0,1,0.9375
4,31,65,16,0.75
0,0,0,1,0.8125
2,3,3,2,0.75
1,2,2,2,0.75
2,35,53,10,0.6875
0,2,2,3,0.75
0,3,3,5,0.8125
1,8,8,7,0.8125
1,31,38,11,0.8125
2,29,60,13,0.75
0,0,0,1,0.8125
0,2,2,4,0.875
1,86,167,14,0.875
2,1,1,1,0.8125
0,32,37,13,0.875
1,46,73,12,0.875
2,59,72,14,0.8125
0,2,2,4,0.875
3,46,86,13,0.75
0,6,6,5,0.8125
0,7,9,6,0.875
4,20,26,8,0.6875
1,35,41,10,0.6875
0,12,14,6,0.75
0,0,0,1,0.8125
2,8,8,7,0.75
2,7,7,5,0.6875
0,14,20,11,0.75
2,31,48,12,0.6875
0,0,0,1,0.75
0,73,116,14,0.8125
2,3,3,3,0.75
0,2,2,3,0.8125
5,25,46,16,0.5625
0,0,0,1,0.625
0,17,17,11,0.6875
0,25,27,7,0.75
0,30,48,8,0.8125
0,0,0,1,0.875
2,30,50,14,0.8125
3,31,35,9,0.6875
0,8,8,4,0.75
0,9,9,5,0.8125
0,23,30,12,0.875
2,6,6,5,0.8125
4,21,45,16,0.625
0,0,0,1,0.6875
0,16,28,11,0.75
0,0,0,1,0.8125
3,20,39,16,0.6875
0,1,1,3,0.75
0,0,0,1,0.8125
1,27,49,14,0.8125
0,22,36,14,0.875
2,6,7,8,0.8125
0,2,2,3,0.875
2,16,23,10,0.8125
2,61,110,15,0.75
0,0,0,1,0.8125
1,6,6,4,0.8125
0,7,10,6,0.875
1,53,96,11,0.875
1,4,4,3,0.875
2,31,40,8,0.8125
0,0,0,1,0.875
0,4,4,5,0.9375
1,5,5,5,0.9375
3,78,131,16,0.8125
0,9,10,6,0.875
3,24,26,7,0.75
0,0,0,1,0.8125
0,0,0,1,0.875
3,17,31,11,0.75
1,4,4,5,0.75
0,0,0,1,0.8125
0,27,33,14,0.875
2,2,2,3,0.8125
0,26,30,10,0.875
0,0,0,1,0.9375
1,2,2,2,0.9375
3,62,79,16,0.8125
2,26,35,11,0.75
2,6,8,9,0.6875
0,33,60,12,0.75
0,0,0,1,0.8125
2,12,12,4,0.75
0,42,72,14,0.8125
0,29,32,9,0.875
0,25,35,14,0.9375
1,39,84,15,0.9375
2,5,5,5,0.875
0,0,0,1,0.9375
2,10,12,7,0.875
0,6,6,5,0.9375
3,31,39,8,0.8125
0,20,20,10,0.875
0,0,0,1,0.9375
2,47,85,15,0.875
1,85,155,16,0.875
2,18,34,15,0.8125
0,24,34,12,0.875
0,28,45,12,0.9375
3,69,142,16,0.8125
0,0,0,1,0.875
1,55,116,16,0.875
1,18,32,15,0.875
2,20,33,13,0.8125
1,27,29,12,0.8125
0,1,1,3,0.875
1,7,13,8,0.875
0,0,0,1,0.9375
0,0,0,1,1.0
4,39,83,16,0.8125
0,8,13,7,0.875
1,19,21,10,0.875
2,22,45,11,0.8125
1,43,66,13,0.8125
2,12,12,7,0.75
0,0,0,1,0.8125
1,2,2,3,0.8125
0,0,0,1,0.875
2,47,72,15,0.8125
1,16,25,7,0.8125
1,12,22,9,0.8125
2,12,17,5,0.75
0,5,6,5,0.8125
2,23,35,14,0.75
0,2,2,3,0.8125
0,16,18,11,0.875
1,6,8,5,0.875
2,10,18,11,0.8125
3,72,128,16,0.6875
1,10,15,9,0.6875
0,15,28,11,0.75
0,0,0,1,0.8125
2,37,65,14,0.75
0,0,0,1,0.8125
1,35,48,11,0.8125
0,0,0,1,0.875
1,4,4,2,0.875
0,14,22,7,0.9375
1,3,4,3,0.9375
1,77,114,15,0.9375
2,21,42,15,0.875
0,4,6,4,0.9375
3,33,52,10,0.8125
2,2,2,2,0.75
2,1,1,1,0.6875
1,12,12,11,0.6875
0,1,1,3,0.75
0,0,0,1,0.8125
0,3,4,4,0.875
0,40,64,14,0.9375
0,0,0,1,1.0
2,1,1,1,0.9375
0,0,0,1,1.0
2,50,75,12,0.9375
2,31,60,9,0.875
2,20,27,8,0.8125
4,9,13,4,0.625
0,0,0,1,0.6875
2,4,6,5,0.625
0,0,0,1,0.6875
0,14,19,11,0.75
0,33,47,14,0.8125
2,14,24,12,0.75
2,9,9,5,0.6875
0,4,4,5,0.75
0,22,28,6,0.8125
1,19,38,8,0.8125
3,30,39,9,0.6875
0,6,6,5,0.75
0,0,0,1,0.8125
0,7,7,6,0.875
2,70,126,16,0.8125
0,19,31,15,0.875
2,9,9,3,0.8125
0,21,23,6,0.875
0,2,2,3,0.9375
2,128,198,16,0.875
0,0,0,1,0.9375
2,41,81,12,0.875
1,53,133,15,0.875
3,44,73,16,0.75
0,0,0,1,0.8125
4,23,36,14,0.625
0,0,0,1,0.6875
0,4,4,3,0.75
2,26,37,11,0.6875
0,5,5,5,0.75
3,8,9,3,0.625
0,0,0,1,0.6875
0,8,10,8,0.75
0,0,0,1,0.8125
0,0,0,1,0.875
3,45,61,16,0.75
2,22,24,11,0.6875
0,48,74,12,0.75
1,23,26,8,0.75
0,0,0,1,0.8125
0,0,0,1,0.875
1,14,22,6,0.875
2,8,10,9,0.8125
0,0,0,1,0.875
0,0,0,1,0.9375
3,56,117,16,0.8125
0,1,1,3,0.875
0,4,4,5,0.9375
0,0,0,1,1.0
2,1,1,1,0.9375
0,22,34,8,1.0
2,3,3,3,0.9375
5,18,21,7,0.6875
0,0,0,1,0.75
0,6,6,5,0.8125
0,11,12,7,0.875
2,6,8,6,0.8125
0,3,3,5,0.875
2,24,25,15,0.8125
1,33,41,12,0.8125
0,10,16,10,0.875
0,0,0,1,0.9375
4,25,37,11,0.75
1,17,25,16,0.75
1,20,30,12,0.75
1,5,5,4,0.75
0,3,3,4,0.8125
0,16,22,10,0.875
3,10,11,5,0.75
0,0,0,1,0.8125
3,58,111,16,0.6875
2,2,2,2,0.625
0,3,4,6,0.6875
0,0,0,1,0.75
0,0,0,1,0.8125
0,21,21,9,0.875
2,15,22,7,0.8125
0,18,24,13,0.875
1,27,36,13,0.875
2,22,25,6,0.8125
0,34,70,13,0.875
1,10,16,7,0.875
0,0,0,1,0.9375
1,15,32,9,0.9375
4,61,109,14,0.75
1,2,2,2,0.75
0,0,0,1,0.8125
0,26,30,12,0.875
0,4,4,3,0.9375
1,20,28,8,0.9375
1,2,2,3,0.9375
4,79,142,16,0.75
0,3,4,6,0.8125
1,22,28,7,0.8125
1,30,39,9,0.8125
0,7,7,6,0.875
0,0,0,1,0.9375
2,17,33,10,0.875
0,29,42,10,0.9375
0,0,0,1,1.0
3,12,25,8,0.875
1,2,2,2,0.875
0,3,3,5,0.9375
2,10,22,15,0.875
1,3,4,3,0.875
0,21,23,12,0.9375
0,13,20,6,1.0
1,2,2,2,1.0
3,42,94,16,0.875
0,0,0,1,0.9375
0,0,0,1,1.0
3,31,37,8,0.875
0,0,0,1,0.9375
2,53,115,15,0.875
1,26,50,13,0.875
2,5,5,3,0.8125
0,2,2,3,0.875
2,2,2,2,0.8125
3,40,58,14,0.6875
0,0,0,1,0.75
0,3,4,5,0.8125
0,0,0,1,0.875
4,35,46,16,0.6875
0,4,6,6,0.75
1,29,35,10,0.75
0,2,2,4,0.8125
1,10,14,7,0.8125
2,22,43,16,0.75
0,13,16,7,0.8125
2,10,11,6,0.75
4,31,37,11,0.5625
0,1,1,3,0.625
0,0,0,1,0.6875
0,14,21,13,0.75
0,12,14,8,0.8125
0,16,18,8,0.875
0,119,244,15,0.9375
2,7,10,5,0.875
2,47,71,11,0.8125
0,6,8,6,0.875
0,2,2,3,0.9375
3,40,61,9,0.8125
1,3,3,4,0.8125
0,23,28,14,0.875
2,1,1,1,0.8125
3,62,94,16,0.6875
0,6,6,5,0.75
2,1,1,1,0.6875
0,3,4,4,0.75
0,3,3,5,0.8125
1,3,4,5,0.8125
0,91,183,15,0.875
1,1,1,2,0.875
3,73,124,16,0.75
1,3,3,3,0.75
1,23,30,16,0.75
2,3,3,3,0.6875
0,40,63,12,0.75
0,2,2,4,0.8125
2,22,43,16,0.75
0,4,4,6,0.8125
3,14,15,7,0.6875
0,12,20,12,0.75
0,0,0,1,0.8125
0,0,0,1,0.875
2,28,56,11,0.8125
0,6,8,5,0.875
1,20,24,9,0.875
2,48,82,13,0.8125
0,20,23,12,0.875
2,36,55,16,0.8125
1,50,58,12,0.8125
2,2,2,2,0.75
1,7,7,6,0.75
2,33,43,10,0.6875
0,4,4,4,0.75
0,2,2,3,0.8125
0,0,0,1,0.875
0,26,42,9,0.9375
2,27,36,15,0.875
2,7,7,3,0.8125
2,31,70,16,0.75
0,13,13,7,0.8125
0,0,0,1,0.875
3,19,21,6,0.75
0,0,0,1,0.8125
0,0,0,1,0.875
4,36,70,9,0.6875
0,10,13,7,0.75
1,3,5,6,0.75
0,0,0,1,0.8125
1,12,14,9,0.8125
0,19,24,10,0.875
2,29,41,14,0.8125
0,0,0,1,0.875
1,10,10,5,0.875
0,0,0,1,0.9375
2,5,7,4,0.875
2,46,77,14,0.8125
0,0,0,1,0.875
1,35,64,15,0.875
0,0,0,1,0.9375
5,54,102,16,0.6875
0,0,0,1,0.75
0,12,18,10,0.8125
1,6,6,4,0.8125
1,8,8,5,0.8125
0,0,0,1,0.875
2,32,45,8,0.8125
0,0,0,1,0.875
4,33,49,9,0.6875
1,33,44,15,0.6875
0,26,26,8,0.75
0,36,53,13,0.8125
3,28,37,14,0.6875
0,0,0,1,0.75
2,3,4,5,0.6875
0,23,36,10,0.75
1,4,7,8,0.75
0,0,0,1,0.8125
1,18,28,10,0.8125
1,10,10,5,0.8125
0,16,20,9,0.875
0,11,22,12,0.9375
3,46,65,16,0.8125
0,0,0,1,0.875
3,15,29,9,0.75
0,11,13,11,0.8125
0,9,11,7,0.875
3,50,90,15,0.75
0,2,2,4,0.8125
1,60,101,16,0.8125
0,2,2,4,0.875
3,55,97,16,0.75
1,9,9,4,0.75
0,0,0,1,0.8125
3,54,92,16,0.6875
2,8,8,5,0.625
0,0,0,1,0.6875
0,0,0,1,0.75
0,2,2,4,0.8125
0,0,0,1,0.875
1,6,7,5,0.875
0,11,16,9,0.9375
1,15,20,8,0.9375
5,76,111,16,0.6875
1,2,2,3,0.6875
0,12,12,8,0.75
0,2,2,4,0.8125
0,2,2,4,0.875
3,23,26,6,0.75
2,4,5,4,0.6875
0,0,0,1,0.75
1,20,40,13,0.75
1,3,3,3,0.75
0,0,0,1,0.8125
0,0,0,1,0.875
0,2,2,3,0.9375
2,5,6,3,0.875
1,1,1,2,0.875
3,44,97,16,0.75
2,23,32,10,0.6875
2,45,59,15,0.625
0,5,5,5,0.6875
0,7,15,12,0.75
0,19,23,13,0.8125
0,66,79,13,0.875
0,0,0,1,0.9375
3,27,45,10,0.8125
0,19,24,11,0.875
1,41,49,12,0.875
2,3,3,2,0.8125
1,9,20,15,0.8125
1,25,36,8,0.8125
0,24,38,12,0.875
1,14,16,9,0.875
2,8,8,6,0.8125
1,14,14,5,0.8125
2,35,49,15,0.75
0,18,30,9,0.8125
4,68,107,15,0.625
0,0,0,1,0.6875
0,0,0,1,0.75
1,2,2,2,0.75
0,23,27,13,0.8125
0,0,0,1,0.875
1,2,2,2,0.875
2,15,27,10,0.8125
0,41,64,16,0.875
3,12,13,4,0.75
1,13,17,6,0.75
0,0,0,1,0.8125
0,40,48,12,0.875
0,0,0,1,0.9375
5,51,84,16,0.6875
0,0,0,1,0.75
2,25,41,8,0.6875
0,6,8,7,0.75
0,0,0,1,0.8125
0,2,2,3,0.875
2,17,18,9,0.8125
0,11,11,7,0.875
2,101,160,14,0.8125
0,21,23,7,0.875
0,0,0,1,0.9375
4,15,21,6,0.75
0,21,27,7,0.8125
0,10,10,5,0.875
0,0,0,1,0.9375
6,14,17,8,0.625
0,0,0,1,0.6875
0,0,0,1,0.75
0,14,25,10,0.8125
3,15,21,8,0.6875
0,4,4,4,0.75
2,2,2,2,0.6875
1,47,64,16,0.6875
0,0,0,1,0.75
0,0,0,1,0.8125
0,11,14,6,0.875
0,0,0,1,0.9375
0,2,2,3,1.0
6,80,159,16,0.6875
1,7,7,8,0.6875
0,4,4,3,0.75
0,0,0,1,0.8125
4,23,40,16,0.625
1,4,4,3,0.625
0,0,0,1,0.6875
0,5,6,4,0.75
0,2,2,3,0.8125
2,3,3,2,0.75
1,68,96,13,0.75
0,0,0,1,0.8125
2,1,1,1,0.75
0,0,0,1,0.8125
1,1,1,2,0.8125
2,13,24,10,0.75
0,0,0,1,0.8125
0,4,4,3,0.875
3,72,135,14,0.75
0,0,0,1,0.8125
0,35,48,8,0.875
2,29,45,16,0.8125
0,10,10,5,0.875
1,26,30,13,0.875
2,5,8,6,0.8125
0,0,0,1,0.875
3,27,46,15,0.75
0,0,0,1,0.8125
0,24,30,8,0.875
2,20,25,12,0.8125
0,15,15,8,0.875
2,15,22,7,0.8125
0,0,0,1,0.875
0,25,40,13,0.9375
2,22,33,7,0.875
4,17,34,16,0.6875
0,15,20,10,0.75
0,0,0,1,0.8125
0,8,8,6,0.875
1,2,2,2,0.875
1,30,46,14,0.875
0,17,22,6,0.9375
2,15,15,4,0.875
2,2,2,2,0.8125
0,14,14,8,0.875
0,41,54,14,0.9375
1,27,35,6,0.9375
5,45,84,16,0.6875
0,3,4,4,0.75
0,0,0,1,0.8125
3,44,66,11,0.6875
0,0,0,1,0.75
0,1,1,3,0.8125
1,11,14,7,0.8125
0,0,0,1,0.875
1,67,106,13,0.875
0,0,0,1,0.9375
0,0,0,1,1.0
4,104,186,16,0.8125
0,0,0,1,0.875
0,0,0,1,0.9375
5,48,76,16,0.6875
2,70,110,13,0.625
1,10,10,4,0.625
0,15,21,7,0.6875
0,0,0,1,0.75
1,11,17,12,0.75
2,35,48,11,0.6875
1,2,2,3,0.6875
0,0,0,1,0.75
0,0,0,1,0.8125
2,6,8,7,0.75
0,13,18,6,0.8125
2,41,50,13,0.75
0,0,0,1,0.8125
1,14,18,7,0.8125
0,1,1,3,0.875
2,23,41,11,0.8125
0,0,0,1,0.875
4,72,116,15,0.6875
2,25,43,15,0.625
0,0,0,1,0.6875
0,25,42,10,0.75
0,0,0,1,0.8125
0,6,7,7,0.875
3,26,51,16,0.75
0,0,0,1,0.8125
1,48,70,16,0.8125
0,2,2,4,0.875
2,17,19,6,0.8125
2,3,3,2,0.75
1,36,48,11,0.75
1,43,60,15,0.75
0,14,14,9,0.8125
2,1,1,1,0.75
0,8,8,8,0.8125
0,4,4,5,0.875
0,0,0,1,0.9375
0,11,18,7,1.0
3,80,183,16,0.875
1,26,31,9,0.875
2,26,36,16,0.8125
0,18,20,8,0.875
1,10,16,7,0.875
0,4,4,3,0.9375
0,0,0,1,1.0
6,31,62,16,0.6875
1,6,6,5,0.6875
3,45,56,12,0.5625
2,1,1,1,0.5
0,0,0,1,0.5625
0,1,1,3,0.625
0,0,0,1,0.6875
0,0,0,1,0.75
1,8,8,6,0.75
0,2,2,3,0.8125
2,53,93,16,0.75
2,20,21,9,0.6875
1,2,2,2,0.6875
0,0,0,1,0.75
0,13,18,8,0.8125
0,40,58,14,0.875
1,14,17,12,0.875
0,2,2,3,0.9375
4,41,75,16,0.75
0,10,10,8,0.8125
1,10,21,13,0.8125
1,3,4,5,0.8125
0,23,41,13,0.875
1,35,46,12,0.875
1,10,14,8,0.875
0,5,6,4,0.9375
2,41,77,10,0.875
1,80,161,15,0.875
0,5,5,5,0.9375
3,21,23,6,0.8125
1,13,20,12,0.8125
0,4,4,3,0.875
4,32,79,15,0.6875
0,18,20,7,0.75
0,8,14,7,0.8125
0,12,14,9,0.875
2,15,15,6,0.8125
0,18,25,11,0.875
0,17,26,10,0.9375
1,12,19,10,0.9375
3,48,78,16,0.8125
1,19,24,5,0.8125
2,45,60,13,0.75
1,13,22,15,0.75
0,2,2,3,0.8125
2,32,36,10,0.75
3,7,7,3,0.625
0,4,4,3,0.6875
1,1,1,2,0.6875
0,4,4,5,0.75
0,0,0,1,0.8125
0,10,19,11,0.875
2,4,4,4,0.8125
0,19,24,9,0.875
2,21,33,9,0.8125
0,12,17,7,0.875
3,24,35,12,0.75
0,0,0,1,0.8125
1,4,4,4,0.8125
0,4,6,5,0.875
1,6,6,3,0.875
1,9,12,7,0.875
0,12,20,10,0.9375
3,32,47,12,0.8125
0,3,3,4,0.875
1,5,5,4,0.875
0,0,0,1,0.9375
4,50,115,15,0.75
1,9,9,5,0.75
0,0,0,1,0.8125
0,24,45,15,0.875
3,25,43,14,0.75
2,1,1,1,0.6875
0,5,5,5,0.75
2,16,19,6,0.6875
1,2,2,3,0.6875
0,18,24,11,0.75
0,3,4,4,0.8125
2,33,51,15,0.75
2,13,14,9,0.6875
0,23,23,9,0.75
0,0,0,1,0.8125
1,21,26,9,0.8125
0,10,16,10,0.875
3,39,56,16,0.75
0,9,14,9,0.8125
2,71,91,14,0.75
0,0,0,1,0.8125
3,18,29,9,0.6875
1,5,5,4,0.6875
2,5,7,8,0.625
0,8,8,7,0.6875
0,0,0,1,0.75
1,2,2,3,0.75
1,18,18,7,0.75
0,0,0,1,0.8125
0,2,2,3,0.875
1,8,8,4,0.875
2,4,4,3,0.8125
0,39,60,13,0.875
1,17,34,12,0.875
2,23,33,13,0.8125
0,13,18,12,0.875
1,22,22,9,0.875
3,27,49,16,0.75
0,14,14,8,0.8125
0,0,0,1,0.875
2,28,30,13,0.8125
0,1,1,3,0.875
1,24,36,9,0.875
1,27,45,14,0.875
0,0,0,1,0.9375
2,34,57,14,0.875
2,33,42,15,0.8125
2,39,41,7,0.75
0,27,43,11,0.8125
1,44,76,12,0.8125
3,10,16,9,0.6875
0,7,8,5,0.75
0,0,0,1,0.8125
0,18,31,13,0.875
0,0,0,1,0.9375
4,94,133,15,0.75
0,0,0,1,0.8125
0,14,14,7,0.875
5,49,82,16,0.625
0,7,7,5,0.6875
1,9,9,4,0.6875
0,0,0,1,0.75
0,14,16,7,0.8125
0,23,27,14,0.875
0,0,0,1,0.9375
3,46,93,16,0.8125
3,37,45,13,0.6875
0,0,0,1,0.75
0,0,0,1,0.8125
0,0,0,1,0.875
2,59,80,16,0.8125
3,13,17,6,0.6875
0,0,0,1,0.75
1,2,2,2,0.75
0,4,4,4,0.8125
1,25,34,9,0.8125
0,0,0,1,0.875
1,24,41,12,0.875
1,6,8,5,0.875
0,0,0,1,0.9375
3,28,49,14,0.8125
0,0,0,1,0.875
0,0,0,1,0.9375
